"document.id","array.index","id","category","label","persistentId","lastInfoUpdate","status","description","sourceItemId","version","informationContributor.id","informationContributor.username","informationContributor.displayName","informationContributor.status","informationContributor.registrationDate","informationContributor.role","informationContributor.config","source.id","source.label","source.url","source.urlTemplate","thumbnail.caption","thumbnail.info.mediaId","thumbnail.info.category","thumbnail.info.filename","thumbnail.info.mimeType","thumbnail.info.hasThumbnail","thumbnail.concept.code","thumbnail.concept.label","thumbnail.concept.notation","thumbnail.concept.uri","thumbnail.concept.candidate","thumbnail.info.location.sourceUrl","thumbnail.concept.vocabulary.code","thumbnail.concept.vocabulary.scheme","thumbnail.concept.vocabulary.namespace","thumbnail.concept.vocabulary.label","thumbnail.concept.vocabulary.closed"
15,37,45513,"tool-or-service","Indexhibit","MVhX7j","2022-11-03T15:04:05+0000","approved","A web application used to build and maintain an archetypal, invisible website format that combines text, image, movie and sound.

**What is it?**

Indexhibit is a pioneering CMS web application founded in 2006 which is used to create websites in the established index + exhibit format.

The Indexhibit format has become archetypal for the creative community, combining good functionality and usability for the website maker and visitors.

**Who is it for?**

Everybody who would like to build and manage their own website embracing the archetypal index + exhibit format.

**Why use it?**

To become part of a community of users who place emphasis on content over complicated website design.
","997",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,38,45516,"tool-or-service","Infegy","SXWIKK","2022-11-03T15:04:06+0000","approved","Social media research software that provides true understanding of how people feel about any topic being discussed on the social web.

Fully customize and white label all your social data projects

Integrate social data and text analysis into your business critical applications.
","1546",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,39,45518,"tool-or-service","InfoExtractor","1IGx4J","2022-11-03T15:04:07+0000","approved","InfoExtractor is a tool for scraping structured data from a URL, such as the title and viewcount of a YouTube video. It currently supports extraction from YouTube video and profile pages, Facebook profiles and pages, Wikipedia entries, Huffingtonpost posts, Blogcatalog blog post and The Heritage Foundation Blog (The Foundry).","625",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,40,45519,"tool-or-service","Infogram","mzcLCy","2022-11-03T15:04:08+0000","approved","The simple way to make all your data dazzle

Infographics:Create stunning infographics that boost visitor engagement on your website or blog.

Reports:Stand out with interactive marketing reports, sales collateral, and more.

Charts:High-quality graphs and charts are a snap. Just import your data, customize, and share.

Dashboards:Connect your data to build live, easily shareable dashboards that visually track your business.

Maps:Use our map maker to publish professional-quality interactive maps that impress and inform.

Social Media Visuals:Use our huge bank of photos and icons to create stunning images for Facebook, Instagram, and Twitter.
","1512",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,41,45522,"tool-or-service","INKE: Dynamic Table of Contexts","NX2B3f","2022-11-03T15:04:09+0000","approved","Dynamic Table of Contexts is a free tool for supplementing a traditional table of contents for a text. It allows users to add or subtract index items based on XML encoding. This tool requires the creation of an account.
","153",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,42,15254,"tool-or-service","Inkluz","AAVvCx","2021-10-15T07:44:39+0000","approved","Inkluz - detects foreign language inclusions in Polish texts.","Inkluz",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,52,"Language Resource Switchboard","https://switchboard.clarin.eu/","https://raw.githubusercontent.com/clarin-eric/switchboard-tool-registry/master/tools/{source-item-id}.json","","1d83d779-0c6a-4689-88c8-94377ffd40d6","image",NA,"image/png",TRUE,NA,NA,NA,NA,NA,"https://switchboard.clarin.eu/api/logos/clarin-pl.png",NA,NA,NA,NA,NA
15,43,45523,"tool-or-service","Inkscape","YF1Z6z","2022-11-03T15:04:10+0000","approved","Inkscape is an open-source vector based imaging programme similar to Adobe Illustrator, Corel Draw, Freehand, or Xara X.
","790",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,44,45525,"tool-or-service","INL BlackLab","bksRC7","2022-11-03T15:04:11+0000","approved","**From the official BlackLab site:** \"BlackLab is a corpus retrieval engine built on top of Apache Lucene. It allows fast, complex searches with accurate hit highlighting on large, tagged and annotated, bodies of text. It was developed at the Institute of Dutch Lexicology (INL) to provide a fast and feature-rich search interface on our historical and contemporary text corpora.

BlackLab is licensed under the Apache License 2.0.\"

BlackLab is not an end-user application, but an extension to Apache Lucene. It requires programming experience to use. Several sites have so far been built using BlackLab. The BlackLab FAQ at https://github.com/INL/BlackLab/wiki/Frequently-Asked-Questions lists several of these.

BlackLab is very useful as search engine for morphologically adorned corpora. The principal search language syntax is similar to that of traditional corpus search engine tools such as the Corpus Workbench or the Sketch Engine.

","328",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,45,45528,"tool-or-service","InPh0 Topic Explorer","Ypj0ZJ","2022-11-03T15:04:13+0000","approved","The InPhO Topic Explorer features a powerful interactive coding environment that enables direct manipulation of the corpus and models, in contrast to the web visualization.","659",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,46,45532,"tool-or-service","INRAC Language Compiler","1J5NM9","2022-11-03T15:04:14+0000","approved","INRAC was an early language compiler useful for prototyping natural language processing interfaces, designing conversational systems, and experimental prose and poetry.
","267",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,47,45534,"tool-or-service","InstantAtlas","IP3Xmf","2022-11-03T15:04:15+0000","approved","Geographic Reporting Services and Apps for Data Professionals

Use InstantAtlas services and software to deliver highly-interactive reports, presentations and websites that combine statistics and maps to inform better decision-making.
","1518",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,48,45536,"tool-or-service","Instaviz","Es3ozf","2022-11-03T15:04:16+0000","approved","Instaviz is a pocket whiteboard for the iPhone, iPad or iPod Touch. You sketch rough shapes and lines, and Instaviz transforms them into laid-out diagrams.
","1160",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,49,45544,"tool-or-service","Insync","GiLW2k","2022-11-03T15:04:22+0000","approved","Insync extends Google Drive's web functionality to your desktop by integrating with Windows, Mac and Linux platforms. Insync allows for built-in sharing without a browser, multiple account support, on-demand shared file syncing, desktop notifications and more.
","953",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,50,48600,"tool-or-service","Integrated Authority File (GND)","EcLbxP","2023-01-27T16:02:27+0000","approved","The Integrated Authority File (GND) is an authority file for Persons, Corporate bodies, Conferences and Events, Geographic Information, Topics and Works. It is used above all for the cataloguing of literature by libraries, but it is also increasingly being deployed in archives, museums, projects and web applications. It is operated cooperatively by the German National Library, all German-speaking library networks and the associated libraries, the German Union Catalogue of Serials (ZDB) and numerous other institutions. Contributions to the GND are made either via the networks or in direct agreement with the German National Library.","TWBUXXJN",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
